has_types	0.02824
	0.20285	forester
	0.20187	trucking
	0.20095	hitches
	0.19960	towing
	0.19933	trailers
	0.19735	dealership
	0.19681	scion
	0.19576	cheats
	0.19428	hare
	0.19306	motorsport
	0.19260	motorsports
	0.19250	transmissions
	0.18918	genesis
	0.18790	vehicles
	0.18695	dealerships
	0.18683	loader
	0.18619	karts
	0.18543	wrecker
	0.18414	xB
	0.18105	kart
	0.18094	mowers
	0.18026	foxes
	0.17980	mpg
	0.17745	trucks
	0.17718	corvette
	0.17711	terriers
	0.17607	jamboree
	0.17447	teamsters
	0.17283	auto
	0.17184	truck
is_in_a_jar	0.13514
	0.33074	mayonnaise
	0.31099	mayo
	0.30749	sweetener
	0.30017	fructose
	0.29723	codeine
	0.29673	confectioners
	0.29360	margarine
	0.29178	sugar
	0.28421	sweeteners
	0.28233	aspartame
	0.27827	nonfat
	0.27686	applesauce
	0.27632	syrup
	0.27599	unsweetened
	0.26453	sugars
	0.25904	sweetened
	0.25278	marmalade
	0.25016	syrups
	0.24938	tablespoons
	0.24617	unsalted
	0.24369	teaspoons
	0.24236	pickles
	0.24218	fraiche
	0.24216	jam
	0.24144	confectioner
	0.23908	tablespoon
	0.23872	sweetening
	0.23295	opiates
	0.23173	overdosing
	0.23065	horseradish
	0.23043	chutney
	0.23026	flavorings
	0.23020	granulated
	0.22885	acetaminophen
	0.22665	overdose
	0.22555	phentermine
	0.22338	sour
	0.22326	teaspoon
	0.22316	jams
	0.22264	yolks
	0.22232	oxycodone
	0.22226	tartar
	0.22106	ketchup
	0.22073	seedless
	0.22020	methadone
	0.21993	cornstarch
	0.21917	mascarpone
	0.21715	buttermilk
	0.21673	propofol
	0.21636	spoonful
is_cool	0.13861
	0.37553	skateboard
	0.35926	skateboarding
	0.35579	skateboards
	0.32830	surfboard
	0.32423	skate
	0.31218	sneakers
	0.29478	snowboards
	0.29474	skateboarders
	0.28929	surfboards
	0.27405	surf
	0.26858	snowboard
	0.26657	skateboarder
	0.26202	saxophone
	0.26142	surfing
	0.26136	coolers
	0.25925	sneaker
	0.25643	skates
	0.25635	flops
	0.25166	sandals
	0.24807	footwear
	0.23877	surfer
	0.23695	adidas
	0.23649	sunglasses
	0.22985	sax
	0.22899	saxophonist
	0.21988	windsurfing
	0.21780	skater
	0.21778	skaters
	0.21776	shoes
	0.21436	swimwear
	0.20825	sodas
	0.20823	refrigerators
	0.20785	bassist
	0.20741	snowboarding
	0.20641	eyewear
	0.20535	trombone
	0.20454	skating
	0.20307	cap
	0.20024	clarinet
	0.19979	jerseys
	0.19772	sportswear
	0.19709	flip
	0.19678	autographed
	0.19677	swimsuits
	0.19616	unisex
	0.19455	tuba
	0.19205	apparel
	0.19065	shoe
	0.18817	cleats
	0.18782	tees
made_of_materials	0.13889
	0.44778	vehicles
	0.42563	vehicle
	0.38759	motorcycle
	0.36405	truck
	0.35435	motorbike
	0.35194	motorcycles
	0.34995	cars
	0.34855	trucks
	0.34613	fuel
	0.34530	jeeps
	0.34147	jeep
	0.34130	lorry
	0.33896	car
	0.32846	petrol
	0.32289	automobile
	0.32074	rockets
	0.31160	tanker
	0.30924	motorbikes
	0.30808	parked
	0.30635	motorists
	0.29946	mileage
	0.29752	minivan
	0.29680	diesel
	0.29548	towing
	0.29374	liter
	0.29331	rocket
	0.29308	convoy
	0.29303	motorcyclists
	0.29300	minibus
	0.29214	engine
	0.28575	crash
	0.28458	lorries
	0.28335	passenger
	0.28327	speeding
	0.28005	tyres
	0.28005	crashed
	0.27971	driving
	0.27920	automobiles
	0.27728	accident
	0.27700	collided
	0.27652	litre
	0.27639	engines
	0.27603	collision
	0.27399	motorist
	0.27147	motorcyclist
	0.27057	tankers
	0.26689	cruiser
	0.26398	buses
	0.26364	autos
	0.26329	crashes
has_no_legs	0.14085
	0.31542	slithering
	0.30769	slug
	0.29656	eels
	0.28660	rattlesnake
	0.27735	eel
	0.27517	worm
	0.27373	slither
	0.27324	rattlesnakes
	0.26367	venomous
	0.26189	amoeba
	0.25088	parasite
	0.24844	mollusks
	0.24665	slugs
	0.24385	tadpoles
	0.24056	wriggling
	0.23952	salamanders
	0.23933	earthworms
	0.23609	leeches
	0.23576	al-Majid
	0.23379	larvae
	0.23249	grubs
	0.23191	telegram.com
	0.22797	leotard
	0.22719	worms
	0.22506	slithered
	0.22303	mid-1993
	0.22200	salamander
	0.22119	bacillus
	0.21871	maggots
	0.21805	snakeheads
	0.21660	parasitic
	0.21649	tarantula
	0.21590	invertebrates
	0.21474	crustaceans
	0.21456	microbe
	0.21174	grata
	0.21110	burrowing
	0.20982	mutates
	0.20955	snakehead
	0.20891	minnow
	0.20796	writhed
	0.20676	burrowed
	0.20651	quipping
	0.20397	paralyze
	0.20390	multidrug
	0.20377	paralyse
	0.20369	infects
	0.20272	paralyzes
	0.20252	wriggle
	0.20203	parasites
is_cuboid	0.14493
	0.31879	doors
	0.31511	box
	0.31040	brick
	0.30173	boxes
	0.29931	shelves
	0.29688	shelving
	0.29364	attic
	0.29363	basement
	0.29284	cupboard
	0.29001	floors
	0.28894	partitions
	0.28490	windowless
	0.28275	cupboards
	0.28182	dice
	0.27820	garages
	0.27724	cabinets
	0.27341	attics
	0.26805	stacked
	0.26625	closets
	0.26340	walls
	0.26331	cage
	0.26307	sealed
	0.26190	floor
	0.26021	vaults
	0.25804	tiled
	0.25616	enclosure
	0.25604	spaces
	0.25383	bedrooms
	0.25306	door
	0.25103	tiles
	0.25102	storefront
	0.25016	housed
	0.24934	stacks
	0.24926	space
	0.24904	enclosures
	0.24708	bricks
	0.24697	storage
	0.24509	building
	0.24488	room
	0.24447	garage
	0.24397	bookcases
	0.24391	hallway
	0.24246	corner
	0.24139	storeroom
	0.24086	windows
	0.24005	stack
	0.23991	ceilings
	0.23977	vaulted
	0.23958	panes
	0.23533	dividers
has_a_string	0.14925
	0.30084	kite
	0.29802	crossbow
	0.28517	kites
	0.24829	wushu
	0.24020	aerobatics
	0.23161	whistle
	0.22613	marksman
	0.22205	marksmanship
	0.21614	mask
	0.21000	unsportsmanlike
	0.20840	aerobatic
	0.20621	archery
	0.20108	obfuscation
	0.19785	masks
	0.19270	paintball
	0.19232	fencers
	0.19016	slapshot
	0.18928	offsides
	0.18594	cloaking
	0.18530	sabers
	0.18442	silencer
	0.18339	unmasked
	0.18294	epee
	0.18169	pyrotechnic
	0.18061	facemask
	0.18016	deflecting
	0.17915	judokas
	0.17849	silencers
	0.17811	respirators
	0.17468	refereeing
	0.17330	unmask
	0.17029	compiler
	0.16927	parrying
	0.16828	stun
	0.16810	invisibility
	0.16347	al-Din
	0.16334	referees
	0.16319	deflect
	0.16139	screamer
	0.16109	marksmen
	0.15876	windsurfing
	0.15793	smokescreen
	0.15708	airball
	0.15642	jammers
	0.15639	respirator
	0.15541	tomahawk
	0.15522	referee
	0.15499	fencer
	0.15444	vigilante
	0.15413	redirecting
made_of_wire	0.14925
	0.34379	fences
	0.31294	fence
	0.30304	fenced
	0.28152	cage
	0.25678	cages
	0.25248	whisk
	0.24776	shelving
	0.24512	brush
	0.23414	corrals
	0.23036	kennels
	0.22991	outbuildings
	0.22869	kennel
	0.22075	carport
	0.22056	whisking
	0.21693	grates
	0.21402	perimeters
	0.20618	fencing
	0.20581	dividers
	0.20568	bristles
	0.20370	confine
	0.20091	backstretch
	0.20086	gated
	0.20029	containment
	0.19807	adjoins
	0.19756	iRobot
	0.19727	brackets
	0.19702	clutter
	0.19664	floors
	0.19633	surfaces
	0.19622	divider
	0.19533	aviary
	0.19297	enclosures
	0.19295	enclosure
	0.19251	garages
	0.19219	grooming
	0.19171	spaces
	0.19018	turnstiles
	0.18928	entryway
	0.18883	slats
	0.18743	playpen
	0.18694	baffle
	0.18313	abuts
	0.18244	workspace
	0.18213	perches
	0.18150	uprights
	0.18146	perimeter
	0.18130	extend
	0.17812	welded
	0.17810	brushes
	0.17715	railings
does_swing	0.15152
	0.31900	gorilla
	0.31513	swing
	0.30840	gate
	0.29449	gorillas
	0.29263	apes
	0.28273	cradle
	0.26202	gates
	0.24253	monkey
	0.24132	monkeys
	0.23852	primate
	0.23798	chimpanzee
	0.23172	chimps
	0.23049	orangutans
	0.22740	primates
	0.22542	swings
	0.22225	chimpanzees
	0.22193	chimp
	0.21930	rhesus
	0.21644	simian
	0.21403	zoo
	0.20775	logic
	0.20621	circuit
	0.20351	connects
	0.20324	orangutan
	0.20225	ape
	0.19599	tilt
	0.19551	macaque
	0.19480	connecting
	0.19307	pivotal
	0.19183	circuitry
	0.19065	programmed
	0.18781	pivot
	0.18403	turnstile
	0.18338	backward
	0.18136	integration
	0.18061	step
	0.17868	isolation
	0.17464	positions
	0.17379	groove
	0.17285	circuits
	0.17191	macaques
	0.17165	positional
	0.17134	pivots
	0.17057	stance
	0.17023	bouncer
	0.16921	steps
	0.16883	supporting
	0.16838	positioning
	0.16837	performing
	0.16835	latching
is_inanimate	0.15217
	0.38806	recording
	0.33245	rock
	0.32915	performed
	0.32590	recordings
	0.31060	musician
	0.30842	musicians
	0.30582	performing
	0.30295	musical
	0.30089	film
	0.29879	performances
	0.29849	music
	0.29448	artists
	0.29373	band
	0.28791	documentary
	0.28606	composer
	0.28327	recorded
	0.28134	vocalist
	0.28079	filmmaker
	0.28052	films
	0.27994	bin
	0.27948	album
	0.27802	instrument
	0.27797	performs
	0.27759	backing
	0.27715	artist
	0.27455	guitarist
	0.27454	drums
	0.27381	instruments
	0.27330	vocals
	0.27244	songs
	0.26923	puppet
	0.26908	vocal
	0.26861	singers
	0.26781	instrumental
	0.26777	singer
	0.26756	media
	0.26694	albums
	0.26670	playback
	0.26541	material
	0.26405	concert
	0.26331	leader
	0.26011	saxophonist
	0.25995	video
	0.25892	camera
	0.25861	solo
	0.25816	actors
	0.25698	compositions
	0.25658	songwriter
	0.25514	digital
	0.25425	pianist
has_a_hole	0.15493
	0.31350	nozzle
	0.31266	valve
	0.30542	cylinders
	0.29547	nozzles
	0.28964	cylinder
	0.28859	piston
	0.27847	dispensing
	0.27744	chamber
	0.27263	valves
	0.27137	plunger
	0.27015	fluid
	0.26863	conduit
	0.26720	syringe
	0.26490	diameter
	0.26270	opening
	0.25574	forces
	0.25436	aligned
	0.25387	instrument
	0.25285	cartridge
	0.25160	bolts
	0.25083	mouthpiece
	0.25045	needle
	0.24932	projection
	0.24486	alignment
	0.24427	manifold
	0.24314	expansion
	0.24260	sealing
	0.24246	key
	0.24222	installations
	0.24120	conduits
	0.23920	spigot
	0.23751	pipe
	0.23616	expanding
	0.23566	inserted
	0.23561	balloon
	0.23433	screw
	0.23363	corresponding
	0.23363	positions
	0.23340	assemblies
	0.23211	instruments
	0.23203	insertion
	0.22977	passages
	0.22810	threaded
	0.22795	engaging
	0.22719	aligning
	0.22714	assembly
	0.22517	gasket
	0.22492	tap
	0.22441	pressure
	0.22382	flow
has_a_strong_smell	0.16000
	0.40102	tobacco
	0.36700	eucalyptus
	0.35470	menthol
	0.35243	fragrances
	0.34596	oils
	0.33384	preservatives
	0.33273	perfumes
	0.33112	flavoring
	0.32414	fragrance
	0.32241	scents
	0.31955	additives
	0.31658	nicotine
	0.31296	aroma
	0.31056	spices
	0.30892	aromatic
	0.30755	chemicals
	0.30038	flavorings
	0.30002	resins
	0.29366	substances
	0.29361	pine
	0.29191	alcohol
	0.28849	sandalwood
	0.28757	medicinal
	0.28596	formaldehyde
	0.28454	cigarettes
	0.28153	softwood
	0.28092	clove
	0.27978	pesticides
	0.27937	solvents
	0.27909	anise
	0.27787	preservative
	0.27555	perfume
	0.27309	cardamom
	0.27277	smell
	0.27255	scent
	0.27126	distilled
	0.26777	aftertaste
	0.26773	fresheners
	0.26474	malts
	0.26359	ethanol
	0.26337	flavor
	0.26334	sweeteners
	0.26295	herbs
	0.26109	cloves
	0.26061	fuels
	0.26023	ingredients
	0.25979	adhesives
	0.25871	malt
	0.25753	pungent
	0.25639	carcinogens
is_curved	0.16296
	0.29740	skis
	0.29258	overhand
	0.29189	crowbar
	0.28757	fulcrum
	0.28056	bludgeoning
	0.27078	boomerang
	0.26568	lefts
	0.26236	mouthpiece
	0.26105	wielded
	0.25680	hooks
	0.25594	hander
	0.25458	whammy
	0.25198	wields
	0.25161	blunt
	0.25160	swung
	0.25116	anchoring
	0.25114	bladed
	0.24903	counterweight
	0.24736	axe
	0.24552	sledgehammer
	0.24381	pivoted
	0.24237	vibrato
	0.24235	pivot
	0.24191	vocals
	0.24177	angled
	0.24165	wield
	0.24104	deflecting
	0.24082	bludgeon
	0.24020	pliers
	0.24018	sharpened
	0.23834	backhand
	0.23807	riffs
	0.23804	harpoon
	0.23783	anchor
	0.23778	pivoting
	0.23764	pivots
	0.23429	blunter
	0.23392	uppercut
	0.23374	scythe
	0.23345	bends
	0.23115	crowbars
	0.23103	chisel
	0.23071	riffing
	0.23016	topspin
	0.22979	hook
	0.22784	grapple
	0.22784	pummel
	0.22692	hammers
	0.22671	crimp
	0.22590	deflection
has_corners	0.16438
	0.39903	envelope
	0.39285	envelopes
	0.33024	bookcase
	0.30295	dividers
	0.29963	bookcases
	0.29192	box
	0.28687	boxes
	0.28603	rectangular
	0.28193	corrugated
	0.27979	cushion
	0.27976	personalization
	0.27645	shelving
	0.27237	mailers
	0.27183	bookshelves
	0.26984	letterhead
	0.26760	laminate
	0.26492	folded
	0.26422	entryway
	0.26295	divider
	0.26280	printed
	0.26135	enclosing
	0.25913	drawers
	0.25828	upholstered
	0.25689	laminated
	0.25535	handwritten
	0.25348	dimensions
	0.25333	brick
	0.25091	shelves
	0.25016	cardboard
	0.24954	workspace
	0.24634	undated
	0.24599	stamped
	0.24558	easel
	0.24518	drawer
	0.24509	storefront
	0.24491	bookshelf
	0.24458	stationery
	0.23953	interior
	0.23877	cushions
	0.23788	wall
	0.23687	headboard
	0.23645	mailer
	0.23376	seating
	0.23277	blank
	0.23187	stapled
	0.23168	printing
	0.23109	tiles
	0.23061	boxed
	0.23054	shelf
	0.23028	storage
does_go_off	0.16667
	0.30676	fruitiness
	0.28239	malts
	0.27957	unsweetened
	0.27816	sweetened
	0.27064	plums
	0.27062	toffee
	0.26750	apricot
	0.26725	caramel
	0.26698	vanilla
	0.26648	butterscotch
	0.26069	peach
	0.25935	raspberry
	0.25681	flavors
	0.25467	tart
	0.25202	pear
	0.25129	plum
	0.24556	sweetness
	0.24377	currant
	0.24148	pears
	0.24076	aromas
	0.24011	peaches
	0.23994	liqueur
	0.23549	malt
	0.23396	raisin
	0.22994	apricots
	0.22959	hazelnut
	0.22706	fruity
	0.22611	honeyed
	0.22543	compote
	0.22484	nectarines
	0.22305	biscuit
	0.22203	nonfat
	0.22148	cherries
	0.22065	tannins
	0.21322	aftertaste
	0.21226	raspberries
	0.21194	flavour
	0.20863	boozy
	0.20542	mocha
	0.20361	liqueurs
	0.20289	prunes
	0.20090	milk
	0.20056	cocoa
	0.19961	currants
	0.19914	ripe
	0.19751	biscuits
	0.19521	almond
	0.19225	flavor
	0.19218	sorbet
	0.19208	cereals
is_fresh	0.16842
	0.32100	cilantro
	0.29285	tomatoes
	0.28324	jalapenos
	0.27724	diced
	0.27691	scallions
	0.27395	avocados
	0.27223	feta
	0.26897	nectarines
	0.26823	romaine
	0.26775	chipotle
	0.26414	grilled
	0.26309	arugula
	0.25762	null
	0.25653	jalapeno
	0.25602	lettuce
	0.25576	beans
	0.25538	flavors
	0.25456	peppers
	0.25368	dates
	0.24520	cantaloupe
	0.24414	avocado
	0.24301	hummus
	0.24271	guacamole
	0.24204	toasted
	0.24118	basil
	0.24091	chickpeas
	0.23995	mozzarella
	0.23696	seedless
	0.23642	tomatillos
	0.23572	salads
	0.23398	olives
	0.23349	papayas
	0.23288	onions
	0.23280	spinach
	0.23268	apricots
	0.23242	refried
	0.23056	cucumbers
	0.22849	pineapple
	0.22844	chilies
	0.22759	radishes
	0.22751	slaw
	0.22568	tuna
	0.22539	tomato
	0.22531	mangoes
	0.22465	roasted
	0.22441	burritos
	0.22377	pepperoni
	0.22369	plums
	0.22366	cashews
	0.22191	servings
is_peeled	0.16867
	0.31597	unpeeled
	0.27612	tangerines
	0.27374	tangerine
	0.26269	cloves
	0.26224	oranges
	0.25436	coriander
	0.25332	cardamom
	0.25187	carrots
	0.25123	mandarins
	0.25005	papaya
	0.24727	julienned
	0.24426	diced
	0.24373	carrot
	0.24011	seedless
	0.23550	cilantro
	0.23490	zest
	0.23351	onion
	0.23039	avocados
	0.22839	shallot
	0.22838	citrus
	0.22448	shallots
	0.22415	candied
	0.22213	cumin
	0.22184	potatoes
	0.22056	scallions
	0.21957	lemon
	0.21923	cauliflower
	0.21907	zucchini
	0.21862	celery
	0.21843	banana
	0.21637	onions
	0.21506	limes
	0.21464	lemongrass
	0.21460	papayas
	0.21450	chilies
	0.21390	paprika
	0.21156	plantains
	0.21153	jalapeno
	0.21070	peeled
	0.21038	parsnips
	0.21001	avocado
	0.20966	grapefruit
	0.20932	bananas
	0.20556	clove
	0.20511	unsweetened
	0.20420	slivered
	0.20358	allspice
	0.20340	garlic
	0.20237	minced
	0.20190	nutmeg
is_shy_timid	0.17143
	0.26857	rabbits
	0.26729	animals
	0.26349	bighorn
	0.26068	lambs
	0.24449	hedgehog
	0.23684	rabbit
	0.23654	deer
	0.22865	cheetahs
	0.22629	herds
	0.22594	turtles
	0.22353	antelope
	0.22038	euthanized
	0.21990	elk
	0.21886	mammals
	0.21286	zebra
	0.21059	tortoises
	0.21037	sheep
	0.20812	spongiform
	0.20715	yearling
	0.20309	llamas
	0.20287	purebred
	0.20138	endangered
	0.20027	carnivores
	0.20006	adoptions
	0.19999	mammal
	0.19904	rhinos
	0.19671	lamb
	0.19668	bovine
	0.19605	wildlife
	0.19540	wolves
	0.19431	coyotes
	0.19232	animal
	0.18810	antelopes
	0.18623	leopards
	0.18441	bison
	0.18393	gazelles
	0.18248	reptiles
	0.18086	goats
	0.18031	foxes
	0.18014	livestock
	0.17954	foals
	0.17925	cheetah
	0.17888	herd
	0.17797	habitat
	0.17771	zebras
	0.17763	scrapie
	0.17701	migratory
	0.17687	hare
	0.17669	piglets
	0.17668	breeds
is_powerful	0.17241
	0.38650	crossbow
	0.38241	weapons
	0.36416	missiles
	0.36373	weapon
	0.35901	missile
	0.34647	targets
	0.33117	rockets
	0.31737	axe
	0.30971	drill
	0.29892	rocket
	0.29790	firepower
	0.29766	ammunition
	0.29746	artillery
	0.29608	launchers
	0.29550	weaponry
	0.29481	drills
	0.29055	target
	0.28977	tactical
	0.28962	assault
	0.28825	firing
	0.28782	projectiles
	0.28747	rifle
	0.28729	rifles
	0.28156	marksmanship
	0.28039	airstrikes
	0.27938	attack
	0.27594	attacks
	0.27538	sniper
	0.26547	wield
	0.26050	warhead
	0.25946	inflict
	0.25870	drilling
	0.25641	guns
	0.25608	enemies
	0.25541	missions
	0.25509	enemy
	0.25450	militants
	0.25391	forces
	0.25346	civilian
	0.25248	munitions
	0.25194	equip
	0.25183	aiming
	0.25125	warheads
	0.25032	siege
	0.24990	launcher
	0.24979	axes
	0.24707	ammo
	0.24612	strike
	0.24483	melee
	0.24430	intends
is_bumpy	0.17500
	0.26673	tangerine
	0.26442	sorbet
	0.26231	avocado
	0.26122	zesty
	0.25977	queso
	0.25610	tangy
	0.24822	guava
	0.24709	verbena
	0.24672	sherbet
	0.24604	aioli
	0.24571	salsas
	0.24319	lime
	0.23674	guacamole
	0.23370	chipotle
	0.23260	jalapeno
	0.23254	julienned
	0.23101	cilantro
	0.23042	habanero
	0.22590	macadamia
	0.22575	fraiche
	0.22270	gazpacho
	0.21918	vinaigrette
	0.21680	pistachio
	0.21573	raspberry
	0.21455	papaya
	0.21405	rinds
	0.21342	tartare
	0.21340	ceviche
	0.21177	mango
	0.20895	feta
	0.20577	retrenchments
	0.20520	semisweet
	0.20370	garnishes
	0.20335	chickpea
	0.20296	slaw
	0.20211	coleslaw
	0.19991	scallion
	0.19934	butterscotch
	0.19788	tarragon
	0.19760	lemony
	0.19714	unsweetened
	0.19554	candied
	0.19420	limes
	0.19390	wasabi
	0.19305	seedless
	0.19293	drizzled
	0.19206	nonfat
	0.19063	cashew
	0.18967	romaine
	0.18913	lemongrass
is_painted	0.17544
	0.34199	gate
	0.33855	gates
	0.32110	fences
	0.31440	breakwater
	0.31100	guardrail
	0.30226	fence
	0.30157	surfboard
	0.30013	footbridge
	0.29733	walkway
	0.29647	berm
	0.29435	gangway
	0.29051	seawall
	0.29010	mooring
	0.28656	barge
	0.28549	pylon
	0.28473	overpass
	0.28354	taxied
	0.27877	moored
	0.26926	moorings
	0.26288	jetties
	0.26261	pontoons
	0.26100	fencing
	0.25901	boomerang
	0.25891	ramp
	0.25787	pylons
	0.25693	pontoon
	0.25521	concourse
	0.25459	turnstiles
	0.25420	railings
	0.25124	jetty
	0.25119	pier
	0.24941	taxiway
	0.24910	upwind
	0.24889	pilings
	0.24783	catamaran
	0.24672	grandstand
	0.24616	turnstile
	0.24569	berthed
	0.24513	decking
	0.24219	piers
	0.24117	surfboards
	0.24104	barricade
	0.24081	wharves
	0.23936	transited
	0.23933	drawbridge
	0.23823	breached
	0.23762	girders
	0.23668	eastbound
	0.23668	underpass
	0.23581	departing
is_found_on_boats_ships	0.17778
	0.37496	mooring
	0.36653	anchors
	0.35349	anchor
	0.34434	anchoring
	0.34153	anchored
	0.32252	dinghy
	0.31493	rigging
	0.31329	starboard
	0.30704	moored
	0.30209	dinghies
	0.30113	moorings
	0.29999	ropes
	0.29744	masts
	0.28657	firing
	0.28211	buoy
	0.28071	rope
	0.27891	torpedoes
	0.27240	cannons
	0.27074	hoisting
	0.26704	winch
	0.26421	sails
	0.26071	mast
	0.25963	gangway
	0.25683	lifeboat
	0.25400	rowed
	0.25312	lifeboats
	0.25059	thrusters
	0.24929	shackle
	0.24748	oars
	0.24647	sail
	0.24593	spinnaker
	0.24496	hoisted
	0.24357	buoys
	0.24331	towed
	0.24138	sloop
	0.23939	chain
	0.23797	antiaircraft
	0.23737	aground
	0.23437	motored
	0.23394	cannon
	0.23377	hoist
	0.23172	capsized
	0.23157	slings
	0.23086	gunnery
	0.23045	howitzer
	0.22984	helmsman
	0.22892	pyrotechnic
	0.22694	lifelines
	0.22682	aft
	0.22677	searchlights
is_hard_to_use	0.17857
	0.33904	typewriters
	0.32162	skateboards
	0.31193	boomerang
	0.30911	skateboarder
	0.29737	typewriter
	0.29146	skateboard
	0.27760	skateboarders
	0.26275	penmanship
	0.25609	skateboarding
	0.25578	scissors
	0.24063	topspin
	0.23869	longhand
	0.23130	wushu
	0.23010	pingpong
	0.22981	forkball
	0.22843	handers
	0.22109	calligraphic
	0.21853	ballpoint
	0.21430	backhands
	0.21400	aftereffects
	0.21358	doosra
	0.21198	mid-1996
	0.21161	moviemaking
	0.20656	aerobatics
	0.20647	snowboards
	0.20600	notepads
	0.20497	cartooning
	0.20485	backflip
	0.20462	telex
	0.20460	whizzes
	0.20435	forehands
	0.20318	stylus
	0.20275	mid-1940s
	0.20250	speedskater
	0.20200	typeface
	0.19996	cursive
	0.19965	circulars
	0.19717	curveballs
	0.19660	backboards
	0.19287	audiotapes
	0.19143	grandmasters
	0.19131	typewritten
	0.19088	mid-1998
	0.18917	scrapbooks
	0.18904	spiker
	0.18840	hyperkinetic
	0.18834	passthroughs
	0.18824	rackets
	0.18794	handwriting
	0.18562	holograms
has_a_hinge_hinges	0.17910
	0.33493	padlocked
	0.31954	crypt
	0.30965	barricading
	0.30919	cupboards
	0.30818	reburied
	0.30689	cupboard
	0.30503	churchyard
	0.30414	sarcophagus
	0.30149	storeroom
	0.29970	ceilinged
	0.29298	bookcase
	0.29066	mortuary
	0.29026	interred
	0.28900	vestibule
	0.28752	rectory
	0.28633	barricaded
	0.28605	sideboard
	0.28162	safehouse
	0.28003	mausoleum
	0.27865	storehouses
	0.27728	cloister
	0.27724	bookcases
	0.27697	caskets
	0.27651	vaults
	0.27622	pried
	0.27533	entryway
	0.27530	coffin
	0.27465	curtained
	0.27453	alcove
	0.27412	interment
	0.27093	coffins
	0.26969	crematorium
	0.26804	sandbagged
	0.26766	sickbed
	0.26378	sanctum
	0.26248	crypts
	0.26217	gates
	0.26186	portico
	0.26052	drawer
	0.26046	drawers
	0.26005	infirmary
	0.25653	roofless
	0.25644	windowless
	0.25616	cloistered
	0.25423	shored
	0.25319	casket
	0.25311	ajar
	0.25119	adjoins
	0.24993	lockbox
	0.24961	capacious
is_collectable	0.18182
	0.37056	porcelain
	0.35488	figurine
	0.34362	keepsake
	0.32989	figurines
	0.32414	teapots
	0.31630	stoneware
	0.31292	collectible
	0.30694	keepsakes
	0.30604	earthenware
	0.29624	statuette
